87.40,64.29,50.00,60.00
87.50,65.18,50.00,60.00
87.60,64.76,50.00,60.00
87.70,64.42,50.00,60.00
87.80,63.99,50.00,60.00
87.90,63.14,50.00,60.00
88.00,62.20,50.00,60.00
88.10,61.70,50.00,60.00
88.20,61.62,50.00,60.00
88.30,62.36,50.00,60.00
88.40,61.92,50.00,60.00
88.50,61.98,50.00,60.00
88.60,61.34,50.00,60.00
88.70,61.81,50.00,60.00
88.80,60.30,50.00,60.00
88.90,60.64,50.00,60.00
89.00,61.27,50.00,60.00
89.10,59.81,50.00,60.00
89.20,60.52,50.00,60.00
89.30,59.54,50.00,60.00
89.40,60.49,50.00,60.00
89.50,60.19,50.00,60.00
89.60,59.61,50.00,60.00
89.70,58.65,50.00,60.00
89.80,59.10,50.00,60.00
89.90,58.60,50.00,60.00
90.00,58.63,50.00,60.00
90.10,57.90,50.00,60.00
90.20,59.48,50.00,60.00
90.30,58.80,50.00,60.00
90.40,57.94,50.00,60.00
90.50,59.11,50.00,60.00
90.60,58.63,50.00,60.00
90.70,59.23,50.00,60.00
90.80,57.60,50.00,60.00
90.90,58.06,50.00,60.00
91.00,57.64,50.00,60.00
91.10,57.64,50.00,60.00
91.20,58.92,50.00,60.00
91.30,58.67,50.00,60.00
91.40,58.25,50.00,60.00
91.50,57.75,50.00,60.00
91.60,57.10,50.00,60.00
91.70,57.31,50.00,60.00
91.80,58.63,50.00,60.00
91.90,58.24,50.00,60.00
92.00,57.00,50.00,60.00
92.10,57.23,50.00,60.00
92.20,58.13,50.00,60.00
92.30,57.64,50.00,60.00
92.40,58.07,50.00,60.00
92.50,57.11,50.00,60.00
92.60,57.34,50.00,60.00
92.70,57.53,50.00,60.00
92.80,58.33,50.00,60.00
92.90,57.77,50.00,60.00
93.00,57.09,50.00,60.00
93.10,57.72,50.00,60.00
93.20,57.57,50.00,60.00
93.30,56.95,50.00,60.00
93.40,56.74,50.00,60.00
93.50,57.68,50.00,60.00
93.60,57.60,50.00,60.00
93.70,58.27,50.00,60.00
93.80,57.47,50.00,60.00
93.90,58.00,50.00,60.00
94.00,57.65,50.00,60.00
94.10,58.26,50.00,60.00
94.20,56.77,50.00,60.00
94.30,58.00,50.00,60.00
94.40,56.93,50.00,60.00
94.50,57.55,50.00,60.00
94.60,58.01,50.00,60.00
94.70,57.54,50.00,60.00
94.80,58.22,50.00,50.00
94.90,58.21,50.00,50.00
95.00,57.18,50.00,50.00
95.10,56.79,50.00,50.00
95.20,56.71,50.00,50.00
95.30,57.12,50.00,50.00
95.40,56.65,50.00,50.00
95.50,58.24,50.00,50.00
95.60,57.70,50.00,50.00
95.70,57.32,50.00,50.00
95.80,57.92,50.00,50.00
95.90,56.55,50.00,50.00
96.00,57.64,50.00,50.00
96.10,56.00,50.00,50.00
96.20,56.24,50.00,50.00
96.30,55.52,50.00,50.00
96.40,54.91,50.00,50.00
96.50,54.61,50.00,50.00
96.60,55.84,50.00,50.00
96.70,54.23,50.00,50.00
96.80,54.71,50.00,50.00
96.90,54.51,50.00,50.00
97.00,54.05,50.00,50.00
97.10,53.35,50.00,50.00
97.20,53.37,50.00,50.00
97.30,52.88,50.00,50.00
97.40,52.61,50.00,50.00
97.50,51.68,50.00,50.00
97.60,51.79,50.00,50.00
97.70,50.89,50.00,50.00
97.80,52.34,50.00,50.00
97.90,50.93,50.00,50.00
98.00,52.17,50.00,50.00
98.10,50.08,50.00,50.00
98.20,50.81,50.00,50.00
98.30,50.60,50.00,50.00
98.40,49.75,50.00,50.00
98.50,50.72,50.00,50.00
98.60,49.24,50.00,50.00
98.70,48.99,50.00,50.00
98.80,49.77,50.00,50.00
98.90,50.48,50.00,50.00
99.00,50.46,50.00,50.00
99.10,50.34,50.00,50.00
99.20,49.49,50.00,50.00
99.30,49.06,50.00,50.00
99.40,49.99,50.00,50.00
99.50,48.09,50.00,50.00
99.60,49.33,50.00,50.00
99.70,49.04,50.00,50.00
99.80,48.31,50.00,50.00
99.90,48.24,50.00,50.00
100.00,49.21,50.00,50.00
100.10,48.78,50.00,50.00
100.20,48.18,50.00,50.00
100.30,48.86,50.00,50.00
100.40,47.90,50.00,50.00
100.50,47.54,50.00,50.00
100.60,49.07,50.00,50.00
100.70,47.72,50.00,50.00
100.80,47.55,50.00,50.00
100.90,48.58,50.00,50.00
101.00,48.80,50.00,50.00
101.10,48.02,50.00,50.00
101.20,47.38,50.00,50.00
101.30,48.56,50.00,50.00
101.40,48.23,50.00,50.00
101.50,48.25,50.00,50.00
101.60,48.43,50.00,50.00
101.70,48.89,50.00,50.00
101.80,49.12,50.00,50.00
101.90,48.21,50.00,50.00
102.00,47.45,50.00,50.00
102.10,47.35,50.00,50.00
102.20,49.06,50.00,50.00
102.30,47.15,50.00,50.00
102.40,47.97,50.00,50.00
102.50,47.74,50.00,50.00
102.60,47.58,50.00,50.00
102.70,47.94,50.00,50.00
102.80,48.41,50.00,50.00
102.90,47.71,50.00,50.00
103.00,47.38,50.00,50.00
103.10,47.52,50.00,50.00
103.20,47.36,50.00,50.00
103.30,48.66,50.00,50.00
103.40,48.62,50.00,50.00
103.50,47.36,50.00,50.00
103.60,48.01,50.00,50.00
103.70,47.84,50.00,50.00
103.80,48.46,50.00,50.00
